gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,ahrs_x,ahrs_y,ahrs_z,ahrs_w,datetime,gesture
0.0,0.0,0.0,0.47295001149178,-0.04695000126958,-10.3680000305176,-441.993774414062,-33.5062522888184,-215.625015258789,0.87875366210938,-0.16962674260139,-0.1777648627758,-0.40916785597801,2026-02-25 20:29:28.108,false
0.0,0.0,0.0,0.47295001149178,-0.04695000126958,-10.3680000305176,-441.993774414062,-33.5062522888184,-215.625015258789,0.87875366210938,-0.16962674260139,-0.1777648627758,-0.40916785597801,2026-02-25 20:29:28.109,false
0.0,0.0,0.0,0.47295001149178,-0.04695000126958,-10.3680000305176,-441.993774414062,-33.5250015258789,-215.625015258789,0.87875366210938,-0.16962674260139,-0.1777648627758,-0.40916785597801,2026-02-25 20:29:28.130,false
0.0,0.0,0.0,0.45600003004074,-0.01095000095665,-10.3800001144409,-441.993774414062,-33.5250015258789,-215.625015258789,0.87875366210938,-0.16962674260139,-0.1777648627758,-0.40916785597801,2026-02-25 20:29:28.141,false
0.0,0.0,0.0,0.45600003004074,-0.01095000095665,-10.3800001144409,-441.993774414062,-33.5250015258789,-215.700012207031,0.87875366210938,-0.16962674260139,-0.1777648627758,-0.40916785597801,2026-02-25 20:29:28.163,false
0.0,0.0,0.0,0.45600003004074,-0.01095000095665,-10.3800001144409,-441.993774414062,-33.5250015258789,-215.831253051758,0.87875366210938,-0.16962674260139,-0.1777648627758,-0.40916785597801,2026-02-25 20:29:28.174,false
0.0,0.0,0.0,0.44895002245903,-0.01305000018328,-10.3750505447388,-441.993774414062,-33.5062522888184,-215.925003051758,0.87875366210938,-0.16962674260139,-0.1777648627758,-0.40916785597801,2026-02-25 20:29:28.187,false
0.0,0.0,0.0,0.44895002245903,-0.01305000018328,-10.3750505447388,-441.993774414062,-33.5062522888184,-215.887512207031,0.87875366210938,-0.16962674260139,-0.1777648627758,-0.40916785597801,2026-02-25 20:29:28.207,false
0.0,0.0,0.0,0.44895002245903,-0.01305000018328,-10.3750505447388,-441.993774414062,-33.5062522888184,-215.887512207031,0.87875366210938,-0.16962674260139,-0.1777648627758,-0.40916785597801,2026-02-25 20:29:28.218,false
0.0,0.0,0.0,0.46605002880096,-0.03000000119209,-10.3680000305176,-441.993774414062,-33.5062522888184,-215.868759155273,0.87875366210938,-0.16962674260139,-0.1777648627758,-0.40916785597801,2026-02-25 20:29:28.230,false
