gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,ahrs_x,ahrs_y,ahrs_z,ahrs_w,datetime,gesture
-0.02186249941587,-0.06036249920726,-0.1370874941349,9.65505027770996,0.80805003643036,-0.52905005216599,42.9937515258789,-20.8875007629395,28.7625007629395,0.22905698418617,0.96154749393463,0.06173334270716,-0.13837805390358,2026-02-25 22:13:24.140,false
-0.02186249941587,-0.06036249920726,-0.1370874941349,9.65505027770996,0.80805003643036,-0.52905005216599,42.9750022888184,-20.90625,28.7437515258789,0.22737595438957,0.96199059486389,0.06200409308076,-0.13794885575771,2026-02-25 22:13:24.158,false
-0.05568749830127,-0.06723749637604,-0.13296249508858,9.69900035858154,0.70695000886917,-0.25605002045631,42.9187507629395,-20.90625,28.7062511444092,0.225769713521,0.96241325139999,0.06252753734589,-0.13740155100822,2026-02-25 22:13:24.192,false
-0.05568749830127,-0.06723749637604,-0.13296249508858,9.69900035858154,0.70695000886917,-0.25605002045631,42.9187507629395,-20.90625,28.7062511444092,0.22416257858276,0.96283268928528,0.06305136531591,-0.13685321807861,2026-02-25 22:13:24.206,false
-0.08855000138283,-0.02241249941289,-0.10807500034571,9.64605045318604,0.59895002841949,-0.37605002522469,42.9187507629395,-20.9250011444092,28.6875019073486,0.2227685302496,0.96313446760178,0.06389453262091,-0.13661529123783,2026-02-25 22:13:24.225,false
-0.08855000138283,-0.02241249941289,-0.10807500034571,9.64605045318604,0.59895002841949,-0.37605002522469,42.9187507629395,-20.9250011444092,28.6875019073486,0.2213738411665,0.96343344449997,0.06473805010319,-0.13637678325176,2026-02-25 22:13:24.236,false
-0.08855000138283,-0.02241249941289,-0.10807500034571,9.64605045318604,0.59895002841949,-0.37605002522469,42.9000015258789,-20.9250011444092,28.7062511444092,0.21997852623463,0.96372979879379,0.06558200716972,-0.13613769412041,2026-02-25 22:13:24.247,false
-0.08304999768734,-0.01677500084043,-0.04124999791384,9.66495037078857,0.58005005121231,-0.53895002603531,42.9000015258789,-20.90625,28.7062511444092,0.21911016106605,0.96389806270599,0.06631702929735,-0.13598987460136,2026-02-25 22:13:24.268,false
-0.08304999768734,-0.01677500084043,-0.04124999791384,9.66495037078857,0.58005005121231,-0.53895002603531,42.9000015258789,-20.90625,28.7062511444092,0.21824161708355,0.96406519412994,0.06705235689878,-0.13584189116955,2026-02-25 22:13:24.282,false
-0.05898749828339,0.02117500081658,0.02117500081658,9.64305019378662,0.75195002555847,-0.39000001549721,42.9000015258789,-20.90625,28.6687507629395,0.21782563626766,0.96408832073212,0.06759308278561,-0.13607741892338,2026-02-25 22:13:24.302,false
-0.01883750036359,0.01842499896884,0.04537500068545,9.67695045471191,0.96795004606247,-0.39000001549721,42.9000015258789,-20.8500003814697,28.7062511444092,0.21714350581169,0.96411514282227,0.06832046806812,-0.13661299645901,2026-02-25 22:13:24.345,false
-0.01883750036359,0.01842499896884,0.04537500068545,9.67695045471191,0.96795004606247,-0.39000001549721,42.9000015258789,-20.8500003814697,28.7062511444092,0.21687735617161,0.96411919593811,0.06850712746382,-0.13691298663616,2026-02-25 22:13:24.346,false
