gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,ahrs_x,ahrs_y,ahrs_z,ahrs_w,datetime,gesture
0.22192500531673,-0.06847500056028,0.19717499613762,2.86605024337769,-2.54205012321472,-9.25695037841797,12.1687507629395,-27.3750019073486,-1.96875011920929,0.24635480344295,-0.86757349967956,-0.4002813398838,0.16248212754726,2026-02-25 20:40:59.647,false
0.22192500531673,-0.06847500056028,0.19717499613762,2.86605024337769,-2.54205012321472,-9.25695037841797,12.1125001907349,-27.3562507629395,-1.95000004768372,0.24551041424274,-0.86851346492767,-0.3988244831562,0.16232042014599,2026-02-25 20:40:59.668,false
0.27692499756813,-0.00123749999329,0.19112500548363,2.71005010604858,-2.16405010223389,-9.60900020599365,12.0562505722046,-27.3562507629395,-1.87500011920929,0.2450029104948,-0.86952662467956,-0.39684253931045,0.16252058744431,2026-02-25 20:40:59.690,false
0.27692499756813,-0.00123749999329,0.19112500548363,2.71005010604858,-2.16405010223389,-9.60900020599365,12.0,-27.3375015258789,-1.85625004768372,0.24449566006661,-0.87053567171097,-0.39485710859299,0.16271874308586,2026-02-25 20:40:59.704,false
0.27692499756813,-0.00123749999329,0.19112500548363,2.71005010604858,-2.16405010223389,-9.60900020599365,12.0,-27.3375015258789,-1.85625004768372,0.24398896098137,-0.87154060602188,-0.3928679227829,0.16291473805904,2026-02-25 20:40:59.714,false
0.26688748598099,0.07067500054836,0.171875,2.53500008583069,-1.86705005168915,-9.70695018768311,11.90625,-27.3562507629395,-1.81875002384186,0.24384067952633,-0.87236970663071,-0.39083203673363,0.16359505057335,2026-02-25 20:40:59.735,false
0.26688748598099,0.07067500054836,0.171875,2.53500008583069,-1.86705005168915,-9.70695018768311,11.90625,-27.3562507629395,-1.81875002384186,0.24369280040264,-0.87319433689117,-0.38879257440567,0.16427300870418,2026-02-25 20:40:59.748,false
0.15413749217987,0.09239999949932,0.12031249701977,2.46105003356934,-1.6750500202179,-9.97800064086914,11.8125,-27.3562507629395,-1.72500002384186,0.24383394420147,-0.87351477146149,-0.38760101795197,0.16517397761345,2026-02-25 20:41:00.778,false
0.15413749217987,0.09239999949932,0.12031249701977,2.46105003356934,-1.6750500202179,-9.97800064086914,11.8125,-27.3562507629395,-1.72500002384186,0.2439753562212,-0.87383317947388,-0.3864079117775,0.16607370972633,2026-02-25 20:41:00.790,false
0.15413749217987,0.09239999949932,0.12031249701977,2.44905018806458,-1.75395011901855,-10.021050453186,11.7562503814697,-27.3375015258789,-1.66875004768372,0.24411630630493,-0.87414956092834,-0.38521465659142,0.16697192192078,2026-02-25 20:41:00.803,false
-0.007012499962,0.0677874982357,0.03932499885559,2.51400017738342,-1.88295006752014,-10.06605052948,11.71875,-27.3187503814697,-1.61250007152557,0.24497276544571,-0.87348341941833,-0.38549920916557,0.16853944957256,2026-02-25 20:41:00.834,false
-0.15083749592304,0.01251249946654,-0.01526249945164,2.56095004081726,-2.19000005722046,-10.0830001831055,11.6625003814697,-27.3000011444092,-1.55625009536743,0.24541805684567,-0.87265253067017,-0.38687813282013,0.16903501749039,2026-02-25 20:41:00.845,false
-0.15083749592304,0.01251249946654,-0.01526249945164,2.56095004081726,-2.19000005722046,-10.0830001831055,11.4937505722046,-27.2250003814697,-1.42500007152557,0.2458597868681,-0.8718181848526,-0.38825905323029,0.16953176259995,2026-02-25 20:41:00.880,false
-0.23663750290871,-0.06366249918938,-0.05183750018477,2.50200009346008,-2.26395010948181,-9.89895057678223,11.4937505722046,-27.2250003814697,-1.42500007152557,0.24619701504707,-0.87073445320129,-0.39047101140022,0.16953147947788,2026-02-25 20:41:00.890,false
-0.23663750290871,-0.06366249918938,-0.05183750018477,2.50200009346008,-2.26395010948181,-9.89895057678223,11.4000005722046,-27.1687507629395,-1.38750004768372,0.24653013050556,-0.86964470148087,-0.39268299937248,0.16953213512898,2026-02-25 20:41:00.912,false
-0.20487499237061,-0.11206249892712,-0.03616249933839,2.52495002746582,-2.29995012283325,-9.88200092315674,11.3250007629395,-27.1125011444092,-1.36875009536743,0.2466326802969,-0.86875414848328,-0.3947414457798,0.16916809976101,2026-02-25 20:41:00.925,false
-0.20487499237061,-0.11206249892712,-0.03616249933839,2.52495002746582,-2.29995012283325,-9.88200092315674,11.3250007629395,-27.1125011444092,-1.36875009536743,0.2467320561409,-0.86785858869553,-0.39679935574532,0.16880474984646,2026-02-25 20:41:00.934,false
-0.20487499237061,-0.11206249892712,-0.03616249933839,2.52495002746582,-2.29995012283325,-9.88200092315674,11.15625,-27.0000019073486,-1.33125007152557,0.24682751297951,-0.86695790290832,-0.39885738492012,0.16844256222248,2026-02-25 20:41:00.956,false
-0.13323749601841,-0.10683749616146,-0.00343749998137,2.6140501499176,-1.82100009918213,-9.54705047607422,11.0812501907349,-26.9437503814697,-1.3125,0.24680276215076,-0.86635202169418,-0.40033778548241,0.16808374226093,2026-02-25 20:41:00.979,false
-0.13323749601841,-0.10683749616146,-0.00343749998137,2.6140501499176,-1.82100009918213,-9.54705047607422,11.0812501907349,-26.9437503814697,-1.3125,0.24677595496178,-0.86574363708496,-0.40181824564934,0.16772563755512,2026-02-25 20:41:00.990,false
-0.07315000146627,-0.04633750021458,0.02419999986887,2.61600017547607,-1.42395007610321,-9.53700065612793,10.9500007629395,-26.7937507629395,-1.33125007152557,0.24689029157162,-0.86486744880676,-0.40358570218086,0.16783344745636,2026-02-25 20:41:00.024,false
-0.07315000146627,-0.04633750021458,0.02419999986887,2.61600017547607,-1.42395007610321,-9.53700065612793,10.8562507629395,-26.7187519073486,-1.3125,0.24694530665875,-0.86442774534225,-0.40447026491165,0.16788856685162,2026-02-25 20:41:00.034,false
-0.07150000333786,-0.00742499995977,0.04537500068545,2.27400016784668,-1.31595003604889,-10.1430006027222,10.78125,-26.6250019073486,-1.3125,0.24697190523148,-0.8639777302742,-0.40524315834045,0.16830180585384,2026-02-25 20:41:00.056,false
-0.07150000333786,-0.00742499995977,0.04537500068545,2.27400016784668,-1.31595003604889,-10.1430006027222,10.7250003814697,-26.5312519073486,-1.36875009536743,0.2469976991415,-0.86352664232254,-0.40601572394371,0.168715685606,2026-02-25 20:41:00.082,false
-0.15771250426769,-0.01539999991655,0.0449624992907,2.18295001983643,-1.21800005435944,-10.3390502929688,10.7250003814697,-26.5312519073486,-1.36875009536743,0.24687460064888,-0.86279141902924,-0.4074282348156,0.16925197839737,2026-02-25 20:41:00.091,false
-0.15771250426769,-0.01539999991655,0.0449624992907,2.18295001983643,-1.21800005435944,-10.3390502929688,10.6312503814697,-26.4000015258789,-1.42500007152557,0.24674937129021,-0.86205333471298,-0.408840239048,0.16978940367699,2026-02-25 20:41:00.111,false
-0.21147499978542,-0.03726249933243,0.04743750020862,2.13000011444092,-1.49805009365082,-10.6030502319336,10.5562505722046,-26.2875003814697,-1.44375002384186,0.2464521676302,-0.86116433143616,-0.41068172454834,0.17028784751892,2026-02-25 20:41:00.124,false
-0.25519999861717,-0.0677874982357,0.05059999972582,2.13000011444092,-1.49805009365082,-10.6030502319336,10.5562505722046,-26.2875003814697,-1.44375002384186,0.24596209824085,-0.86017024517059,-0.41289457678795,0.17066890001297,2026-02-25 20:41:00.135,false
-0.25519999861717,-0.0677874982357,0.05059999972582,2.13000011444092,-1.49805009365082,-10.6030502319336,10.3875007629395,-26.0250015258789,-1.46250009536743,0.24546782672405,-0.8591702580452,-0.41510638594627,0.17105148732662,2026-02-25 20:41:00.155,false
